Código;Descrição;Situação;Situação Conferência;Situação Sorter;Cod. SKU;Num. Picking;Num. Pedido;Num. Caixa Plástica;Num. Endereço;Num. Posto;Num. Conferencia;Num. Controle;Cor LED;Data Início;Data Finalização;Data Conferência;Quantidade;Quantidade Separada;Quantidade Conferida;Usuário Operador;Usuário Conferência;Livre 1;Livre 2;Livre 3;Livre 4;Livre 5;Livre 6;Livre 6;Livre 6;Livre 6;Livre 10;
609156;BOIA CONJ.FECH.Cx.ACOPL.             340253-BLUKIT;I;P;;21860;0000323134;3619437;0000323134;150571;15;;;;30/09/2025 22:15;;;1;0;0;;;1;566278;PAPELAO;110512;9;PAPELAO;48335;7898550252870;PESADO;PEÇA;
609157;JOELHO 90º ESGOTO 50mm                   617-KRONA;I;P;;10336;0000323134;3619437;0000323134;151019;15;;;;30/09/2025 22:15;;;1;0;0;;;1;566275;PAPELAO;110512;9;PAPELAO;48335;17897801301142;PESADO;CAIXA TEMP 2;
609158;CILINDRO Pq(501/601/801/901/940/1801)         STAM;I;P;;85765;0000323134;3619437;0000323134;156023;18;;;;30/09/2025 22:15;;;1;0;0;;;1;566282;PAPELAO;110512;9;PAPELAO;48335;7893858311793;PESADO;PEÇA;
609159;CILINDRO FECH.EXT.CR.2405 BELGICA/COIMBRA    -HELA;I;P;;6335;0000323134;3619437;0000323134;156100;18;;;;30/09/2025 22:15;;;1;0;0;;;1;566284;PAPELAO;110512;9;PAPELAO;48335;7898290169018;PESADO;PEÇA;
609160;DRIVER P/LUM.LED 18W 127/220V 180MA           KIAN;I;P;;30959;0000323134;3619437;0000323134;156213;19;;;;30/09/2025 22:15;;;4;0;0;;;1;566272;PAPELAO;110512;9;PAPELAO;48335;7899710016691;PESADO;PEÇA;
609161;CILINDRO GR(501/601/803/901/940/1801)         STAM;I;P;;5107;0000323134;3619437;0000323134;159442;19;;;;30/09/2025 22:15;;;1;0;0;;;1;566277;PAPELAO;110512;9;PAPELAO;48335;7893858311311;PESADO;PEÇA;
609162;SACO RAFIA 55x85  SC.C/10 ATE 50kg        DPLASTIC;I;P;;24325;0000323134;3619437;0000323134;152410;101;;;;30/09/2025 22:15;;;1;0;0;;;1;566271;PAPELAO;110512;9;PAPELAO;48335;7898680380436;PESADO;PACOTE;
609163;SACO RAFIA 45x70  SC.C/10 ATE 30kg        DPLASTIC;I;P;;24323;0000323134;3619437;0000323134;152030;101;;;;30/09/2025 22:15;;;1;0;0;;;1;566273;PAPELAO;110512;9;PAPELAO;48335;7898680380559;PESADO;PACOTE;
609164;INT.1S.+TOM.20A.BR.             20201/STYLUS-ILUMI;I;P;;12981;0000323134;3619437;0000323134;163572;101;;;;30/09/2025 22:15;;;2;0;0;;;1;566274;PAPELAO;110512;9;PAPELAO;48335;7898493991324;PESADO;PEÇA;
609165;INT.1S.+TOM.20A.BR.             20201/STYLUS-ILUMI;I;P;;12981;0000323135;3619437;0000323135;163572;101;;;;30/09/2025 22:15;;;3;0;0;;;3;566274;AGRO;110512;9;AGRO;48335;7898493991324;PESADO;PEÇA;
609166;SACO RAFIA 60x90  SC.C/10 ATE 60kg        DPLASTIC;I;P;;24326;0000323135;3619437;0000323135;152159;101;;;;30/09/2025 22:15;;;1;0;0;;;3;566280;AGRO;110512;9;AGRO;48335;7898680380511;PESADO;PACOTE;
609167;TORQUES PEDREIRO 08"                    -SAO ROMAO;I;P;;3784;0000323136;3618928;0000323136;155141;12;;;;30/09/2025 22:15;;;12;0;0;;;3;566289;AGRO;110515;1;AGRO;48336;7898089528149;PESADO;PEÇA;
609168;TORQUES ARMADOR 10"                     -SAO ROMAO;I;P;;3781;0000323136;3618928;0000323136;155572;14;;;;30/09/2025 22:15;;;12;0;0;;;3;566288;AGRO;110515;1;AGRO;48336;7898089528156;PESADO;PEÇA;
609169;ANEL BORRACHA ESGOTO 100MM                 FORTLEV;I;P;;26929;0000323137;3618931;0000323137;154184;3;;;;30/09/2025 22:15;;;1;0;0;;;3;566290;AGRO;110515;8;AGRO;48337;17898543592621;PESADO;PACOTE;
609170;ADESIVO CPVC 175GR                    97673-AMANCO;I;P;;2867;0000323138;3618914;0000323138;157688;8;;;;30/09/2025 22:15;;;3;0;0;;;3;566291;AGRO;110515;7;AGRO;48338;7891960879996;PESADO;PEÇA;
609171;JOELHO 90º SOLD/ROSCA(LR)20x1/2"         483-KRONA;I;P;;10354;0000323139;3618916;0000323139;149516;2;;;;30/09/2025 22:15;;;1;0;0;;;1;566303;PAPELAO;110512;30;PAPELAO;48339;17897801300718;PESADO;CAIXA TEMP 2;
609172;TRINCHA MEDIA GRIS CB.VM. 1/2"          30212-ROMA;I;P;;2935;0000323139;3618916;0000323139;154017;3;;;;30/09/2025 22:15;;;1;0;0;;;1;566302;PAPELAO;110512;30;PAPELAO;48339;17891595000014;PESADO;CAIXA TEMP 2;
609173;RELE FOTOCELULA C/BASE CORUJITO   QR51-QUALITRONIX;I;P;;4804;0000323139;3618916;0000323139;150020;4;;;;30/09/2025 22:15;;;5;0;0;;;1;566300;PAPELAO;110512;30;PAPELAO;48339;7898246050513;PESADO;PEÇA;
609174;REG.PRESSAO 1/2" C50                     6035-REAL;I;P;;20007;0000323139;3618916;0000323139;157080;4;;;;30/09/2025 22:15;;;6;0;0;;;1;566305;PAPELAO;110512;30;PAPELAO;48339;7899074729930;PESADO;PEÇA;
609175;FECH.EXT.BOLA.ALAV.CR.FERRO 2010/6/9 COIMBRA -HELA;I;P;;6337;0000323139;3618916;0000323139;151093;8;;;;30/09/2025 22:15;;;2;0;0;;;1;566292;PAPELAO;110512;30;PAPELAO;48339;7898290167083;PESADO;PEÇA;
609176;REGULADOR GAS GR.506/01BT           054328-ALIANCA;I;P;;379;0000323139;3618916;0000323139;151149;8;;;;30/09/2025 22:15;;;3;0;0;;;1;566301;PAPELAO;110512;30;PAPELAO;48339;7891249054329;PESADO;PEÇA;
609177;PARAF.FIXACAO CX.ACOP.             14045-VALEPLAST;I;P;;24363;0000323139;3618916;0000323139;151083;8;;;;30/09/2025 22:15;;;6;0;0;;;1;566306;PAPELAO;110512;30;PAPELAO;48339;7898477919108;PESADO;PAR;
609178;ADESIVO PU40 PR.360gr MULTIUSO      PU033-PULVITEC;I;P;;33017;0000323139;3618916;0000323139;151663;10;;;;30/09/2025 22:15;;;4;0;0;;;1;566299;PAPELAO;110512;30;PAPELAO;48339;7896038108176;PESADO;PEÇA;
609179;VELA FILTRO GOTEIRA                       -STEFANI;I;P;;4049;0000323139;3618916;0000323139;151640;11;;;;30/09/2025 22:15;;;12;0;0;;;1;566295;PAPELAO;110512;30;PAPELAO;48339;7896877440109;PESADO;PEÇA;
609180;BUCHA GESSO/DRYWALL PLACA 04/16mm  C/50 1050-IVASA;I;P;;6788;0000323139;3618916;0000323139;155045;11;;;;30/09/2025 22:15;;;1;0;0;;;1;566298;PAPELAO;110512;30;PAPELAO;48339;789837980036;PESADO;SACO;
609181;ACAB.N.GYRO T1 1/2"- 3/4"- 1"  A1    7781-FABRIMAR;I;P;;27466;0000323139;3618916;0000323139;151641;11;;;;30/09/2025 22:15;;;3;0;0;;;1;566304;PAPELAO;110512;30;PAPELAO;48339;7891506077817;PESADO;PEÇA;
609182;REGULADOR GAS MINI 505/01BT         061166-ALIANCA;I;P;;10210;0000323139;3618916;0000323139;150621;12;;;;30/09/2025 22:15;;;4;0;0;;;1;566293;PAPELAO;110512;30;PAPELAO;48339;7891249061166;PESADO;PEÇA;
609183;SIFAO AJUST.MULTIUSO BR.1,50m           -UNIFORTTE;I;P;;33504;0000323139;3618916;0000323139;151218;14;;;;30/09/2025 22:15;;;6;0;0;;;1;566297;PAPELAO;110512;30;PAPELAO;48339;7898542181058;PESADO;PEÇA;
609184;DISCO CORTE INOX 180x1,6x22,23mm           -NORTON;I;P;;31372;0000323139;3618916;0000323139;150420;17;;;;30/09/2025 22:15;;;2;0;0;;;1;566296;PAPELAO;110512;30;PAPELAO;48339;7891345770184;PESADO;PEÇA;
609185;DISCO CORTE INOX 180x1,6x22,23mm           -NORTON;I;P;;31372;0000323140;3618916;0000323140;150420;17;;;;30/09/2025 22:15;;;8;0;0;;;3;566296;AGRO;110512;30;AGRO;48339;7891345770184;PESADO;PEÇA;
609186;ROLO LA ANTI-RESPINGO ECONOMICO S/CB.23cm  -CASTOR;I;P;;29948;0000323140;3618916;0000323140;163288;101;;;;30/09/2025 22:15;;;12;0;0;;;3;566294;AGRO;110512;30;AGRO;48339;7898003893339;PESADO;PEÇA;
606338;ESMALTE EXTRA RAPIDO AB.BRANCO       1/4-RESICOLOR;F;F;;31391;0000322681;3619565;0473;150258;5;1;;;30/09/2025 22:15;30/09/2025 22:30;30/09/2025 22:41;1;1;1;WELESON.RODRIGUES;CHECK_WEIGHT;3;563613;AGRO;110500;18;AGRO;48103;17896155100814;PESADO;AMARRADO;
606339;BROCA WIDIA 07,938mm 8,00mm 5/16"          STANLEY;F;F;;21472;0000322681;3619565;0473;150222;18;1;;;30/09/2025 22:15;30/09/2025 22:40;30/09/2025 22:41;1;1;1;MATHEUS;CHECK_WEIGHT;3;563612;AGRO;110500;18;AGRO;48103;40028877490753;PESADO;CONJUNTO;
609187;ESMALTE NOVACOR AB.AMARELO            1/16-SHERWIN;I;P;;21285;0000323141;3618999;0000323141;154298;5;;;;30/09/2025 22:15;;;3;0;0;;;1;566307;PAPELAO;110512;8;PAPELAO;48340;7891323109258;PESADO;PEÇA;
609188;ESMALTE NOVACOR AB.VERMELHO           1/16-SHERWIN;I;P;;21293;0000323141;3618999;0000323141;154297;5;;;;30/09/2025 22:15;;;3;0;0;;;1;566308;PAPELAO;110512;8;PAPELAO;48340;7891323109319;PESADO;PEÇA;
609189;ESMALTE NOVACOR AB.AZUL DELREY        1/16-SHERWIN;I;P;;21286;0000323141;3618999;0000323141;158375;12;;;;30/09/2025 22:15;;;3;0;0;;;1;566310;PAPELAO;110512;8;PAPELAO;48340;7891323109098;PESADO;PEÇA;
609190;ESMALTE NOVACOR AB.PRETO               1/4-SHERWIN;I;P;;18378;0000323141;3618999;0000323141;158400;12;;;;30/09/2025 22:15;;;1;0;0;;;1;566311;PAPELAO;110512;8;PAPELAO;48340;17891323108937;PESADO;CAIXA;
609191;ADAPT.SOLD.A.A.P/CX.D'AGUA 25MMX3/4"    -PLASTILIT;I;P;;30328;0000323141;3618999;0000323141;163092;15;;;;30/09/2025 22:15;;;1;0;0;;;1;566309;PAPELAO;110512;8;PAPELAO;48340;27898067901999;PESADO;PACOTE;
609192;ESMALTE NOVACOR AB.AMARELO             1/4-SHERWIN;I;P;;18380;0000323141;3618999;0000323141;158685;15;;;;30/09/2025 22:15;;;2;0;0;;;1;566312;PAPELAO;110512;8;PAPELAO;48340;7891323109241;PESADO;PEÇA;
609193;ESMALTE NOVACOR AB.AZUL DEL REY        1/4-SHERWIN;I;P;;18381;0000323141;3618999;0000323141;159858;101;;;;30/09/2025 22:15;;;2;0;0;;;1;566313;PAPELAO;110512;8;PAPELAO;48340;7891323109081;PESADO;PEÇA;
609194;ESMALTE NOVACOR AB.VERMELHO            1/4-SHERWIN;I;P;;18386;0000323141;3618999;0000323141;159859;101;;;;30/09/2025 22:15;;;2;0;0;;;1;566314;PAPELAO;110512;8;PAPELAO;48340;7891323109302;PESADO;PEÇA;
609195;TINTA NOVACOR PISO AZUL                1/4-SHERWIN;I;P;;17223;0000323142;3619484;0000323142;154420;6;;;;30/09/2025 22:15;;;2;0;0;;;3;566316;AGRO;110516;20;AGRO;48341;7891323079384;PESADO;PEÇA;
609196;TINTA NOVACOR PISO AMARELO DEMARCACAO  1/4-SHERWIN;I;P;;17222;0000323142;3619484;0000323142;157318;6;;;;30/09/2025 22:15;;;6;0;0;;;3;566317;AGRO;110516;20;AGRO;48341;7891323079353;PESADO;PEÇA;
609197;FECH.PORTAO SOBREPOR PR.925          96257-SILVANA;I;P;;32197;0000323142;3619484;0000323142;150679;6;;;;30/09/2025 22:15;;;5;0;0;;;3;566318;AGRO;110516;20;AGRO;48341;7898087586257;PESADO;PEÇA;
609198;TINTA NOVACOR PISO BRANCO              1/4-SHERWIN;I;P;;17224;0000323143;3619484;0000323143;157489;7;;;;30/09/2025 22:15;;;6;0;0;;;3;566320;AGRO;110516;20;AGRO;48341;7891323079414;PESADO;PEÇA;
609199;TINTA NOVACOR PISO VERDE               1/4-SHERWIN;I;P;;17231;0000323143;3619484;0000323143;154648;8;;;;30/09/2025 22:15;;;2;0;0;;;3;566315;AGRO;110516;20;AGRO;48341;7891323079629;PESADO;PEÇA;
609200;TINTA NOVACOR PISO VERMELHO SEGURANCA  1/4-SHERWIN;I;P;;17233;0000323143;3619484;0000323143;158216;11;;;;30/09/2025 22:15;;;3;0;0;;;3;566319;AGRO;110516;20;AGRO;48341;7891323086894;PESADO;PEÇA;
609201;TINTA NOVACOR PISO VERMELHO SEGURANCA  1/4-SHERWIN;I;P;;17233;0000323144;3619484;0000323144;158216;11;;;;30/09/2025 22:15;;;3;0;0;;;3;566319;AGRO;110516;20;AGRO;48341;7891323086894;PESADO;PEÇA;
609202;DISJ.CURVA C DIN 2X50A                  TRAMONTINA;I;P;;23101;0000323145;3618986;0000323145;154027;3;;;;30/09/2025 22:15;;;1;0;0;;;3;566324;AGRO;110516;17;AGRO;48342;7891435966718;PESADO;PEÇA;
609203;DISJ.CURVA C DIN 3X63A                  TRAMONTINA;I;P;;31263;0000323145;3618986;0000323145;157224;6;;;;30/09/2025 22:15;;;1;0;0;;;3;566326;AGRO;110516;17;AGRO;48342;7891435967296;PESADO;PEÇA;
609204;FITA CREPE 48x50m TARTAN 101                    3M;I;P;;4287;0000323145;3618986;0000323145;151096;8;;;;30/09/2025 22:15;;;1;0;0;;;3;566327;AGRO;110516;17;AGRO;48342;7891040219285;PESADO;CAIXA;
609205;FITA CREPE 24x50m TARTAN 101                    3M;I;P;;4249;0000323145;3618986;0000323145;151650;11;;;;30/09/2025 22:15;;;1;0;0;;;3;566322;AGRO;110516;17;AGRO;48342;7891040219261;PESADO;CAIXA;
609206;CADEADO 35mm LATAO                          PAPAIZ;I;P;;5184;0000323145;3618986;0000323145;150055;19;;;;30/09/2025 22:15;;;5;0;0;;;3;566323;AGRO;110516;17;AGRO;48342;7891194000340;PESADO;PEÇA;
609207;REDUTOR/THINNER  450ML 2A(1101)  THPT45012-PITBULL;I;P;;29757;0000323145;3618986;0000323145;163318;101;;;;30/09/2025 22:15;;;12;0;0;;;3;566321;AGRO;110516;17;AGRO;48342;7897176416154;PESADO;PEÇA;
609208;EXT.3S.3P.PP.3x0,75mm 03m BR.            2542-3-FC;I;P;;17458;0000323145;3618986;0000323145;163259;101;;;;30/09/2025 22:15;;;2;0;0;;;3;566325;AGRO;110516;17;AGRO;48342;7897356525423;PESADO;PEÇA;
609209;SILICONE 250gr BR.POLYSTIC          ZB115-PULVITEC;I;P;;24085;0000323146;3619076;0000323146;151032;7;;;;30/09/2025 22:15;;;4;0;0;;;3;566329;AGRO;110516;13;AGRO;48343;7896038107070;PESADO;PEÇA;
609210;DUREPOXI 50gr.                              HENKEL;I;P;;219;0000323146;3619076;0000323146;151070;8;;;;30/09/2025 22:15;;;1;0;0;;;3;566334;AGRO;110516;13;AGRO;48343;7891200007936;PESADO;CAIXA TEMP 2;
609211;PINO MACHO 3P.PRENSA 10A BR.        14350PCT-ILUMI;I;P;;18930;0000323146;3619076;0000323146;151454;9;;;;30/09/2025 22:15;;;2;0;0;;;3;566333;AGRO;110516;13;AGRO;48343;7898322641673;PESADO;CAIXA;
609212;PINO FEMEA 3P.10A BR.                1433PCT-ILUMI;I;P;;17826;0000323146;3619076;0000323146;150289;17;;;;30/09/2025 22:15;;;2;0;0;;;3;566332;AGRO;110516;13;AGRO;48343;7898322645411;PESADO;CAIXA;
609213;PINO FEMEA 3P.20A BR.                1442PCT-ILUMI;I;P;;17822;0000323146;3619076;0000323146;163258;101;;;;30/09/2025 22:15;;;2;0;0;;;3;566328;AGRO;110516;13;AGRO;48343;7898493997081;PESADO;CAIXA;
609214;CORANTE LIQUIDO PRETO 50ML                 -XADREZ;I;P;;1677;0000323146;3619076;0000323146;163356;101;;;;30/09/2025 22:15;;;1;0;0;;;3;566330;AGRO;110516;13;AGRO;48343;7891323075256;PESADO;CAIXA;
609215;LAMP.LED 30W/6500K                            KIAN;I;P;;20917;0000323146;3619076;0000323146;163242;101;;;;30/09/2025 22:15;;;10;0;0;;;3;566331;AGRO;110516;13;AGRO;48343;7899710009877;PESADO;PEÇA;
609216;BASE REG.GAVETA 3/4"                         DOCOL;I;P;;19443;0000323146;3619076;0000323146;163207;101;;;;30/09/2025 22:15;;;6;0;0;;;3;566335;AGRO;110516;13;AGRO;48343;7891461033286;PESADO;PEÇA;
609217;TORN.JD.1/2"x3/4"                        1128-HERC;I;P;;3065;0000323146;3619076;0000323146;163472;101;;;;30/09/2025 22:15;;;1;0;0;;;3;566336;AGRO;110516;13;AGRO;48343;7898059540898;PESADO;CAIXA;
609218;COLA INST.FRASCO 20gr                  793-TEKBOND;I;P;;18058;0000323147;3619071;0000323147;150025;4;;;;30/09/2025 22:15;;;1;0;0;;;3;566340;AGRO;110515;24;AGRO;48344;7898472253092;PESADO;CAIXA;
609219;DUREPOXI 50gr.                              HENKEL;I;P;;219;0000323147;3619071;0000323147;151070;8;;;;30/09/2025 22:15;;;1;0;0;;;3;566339;AGRO;110515;24;AGRO;48344;7891200007936;PESADO;CAIXA TEMP 2;
609220;LIMPA CONTATO SPRAY 300ml/170g             UNIPEGA;I;P;;31866;0000323147;3619071;0000323147;151166;8;;;;30/09/2025 22:15;;;12;0;0;;;3;566342;AGRO;110515;24;AGRO;48344;7898652121043;PESADO;PEÇA;
609221;TOM.3 POLOS 30A C/10PÇS                4023-FOXLUX;I;P;;20192;0000323147;3619071;0000323147;155225;12;;;;30/09/2025 22:15;;;1;0;0;;;3;566338;AGRO;110515;24;AGRO;48344;37898105776500;PESADO;CAIXA;
609222;PINO 3 POLOS LOUCA 30A C/10pçs         4022-FOXLUX;I;P;;20188;0000323147;3619071;0000323147;158713;15;;;;30/09/2025 22:15;;;1;0;0;;;3;566337;AGRO;110515;24;AGRO;48344;37898105776494;PESADO;CAIXA;
609223;PINO FEMEA 3P.10A BR.                1433PCT-ILUMI;I;P;;17826;0000323147;3619071;0000323147;150289;17;;;;30/09/2025 22:15;;;3;0;0;;;3;566343;AGRO;110515;24;AGRO;48344;7898322645411;PESADO;CAIXA;
609224;CADEADO 20mm ZAMAC                            STAM;I;P;;5575;0000323147;3619071;0000323147;150196;18;;;;30/09/2025 22:15;;;3;0;0;;;3;566341;AGRO;110515;24;AGRO;48344;7893858000079;PESADO;PEÇA;
609225;CURVA 90º ROSCAVEL 3/4"                  227-KRONA;I;P;;2444;0000323148;3619088;0000323148;156995;2;;;;30/09/2025 22:15;;;1;0;0;;;1;566356;PAPELAO;110515;9;PAPELAO;48345;17897801312735;PESADO;CAIXA;
609226;ANEL BORRACHA ESGOTO 100MM                 FORTLEV;I;P;;26929;0000323148;3619088;0000323148;154184;3;;;;30/09/2025 22:15;;;2;0;0;;;1;566345;PAPELAO;110515;9;PAPELAO;48345;17898543592621;PESADO;PACOTE;
609227;REG.ESF.SOLD.20mm                        540-KRONA;I;P;;10655;0000323148;3619088;0000323148;157196;4;;;;30/09/2025 22:15;;;2;0;0;;;1;566357;PAPELAO;110515;9;PAPELAO;48345;17897801301005;PESADO;CAIXA TEMP 2;
609228;DISJ.CURVA C DIN 1X40A                  TRAMONTINA;I;P;;23093;0000323148;3619088;0000323148;150962;7;;;;30/09/2025 22:15;;;12;0;0;;;1;566351;PAPELAO;110515;9;PAPELAO;48345;7891435966374;PESADO;PEÇA;
609229;ESMALTE EXTRA RAPIDO AB.VD FOLHA     1/4-RESICOLOR;I;P;;31404;0000323148;3619088;0000323148;154651;8;;;;30/09/2025 22:15;;;1;0;0;;;1;566348;PAPELAO;110515;9;PAPELAO;48345;17896155115476;PESADO;AMARRADO;
609230;LIXA MADEIRA 080 C/50pcs              -CARBORUNDUM;I;P;;5275;0000323148;3619088;0000323148;151160;8;;;;30/09/2025 22:15;;;2;0;0;;;1;566354;PAPELAO;110515;9;PAPELAO;48345;5275;PESADO;PACOTE;
609231;PROTETOR AUDITIVO C/CORDA SILICONE         1290-3M;I;P;;30127;0000323148;3619088;0000323148;157931;10;;;;30/09/2025 22:15;;;20;0;0;;;1;566344;PAPELAO;110515;9;PAPELAO;48345;7891040224968;PESADO;PEÇA;
609232;ESMALTE EXTRA RAPIDO AB.PRETO        1/4-RESICOLOR;I;P;;31407;0000323149;3619088;0000323149;151691;11;;;;30/09/2025 22:15;;;1;0;0;;;3;566346;AGRO;110515;9;AGRO;48345;17896155190082;PESADO;AMARRADO;
609233;DISJ.CURVA C DIN 1X25A                  TRAMONTINA;I;P;;23111;0000323149;3619088;0000323149;153667;11;;;;30/09/2025 22:15;;;1;0;0;;;3;566349;AGRO;110515;9;AGRO;48345;27891435966354;PESADO;CAIXA;
609234;DISJ.CURVA C DIN 1X32A                  TRAMONTINA;I;P;;23092;0000323149;3619088;0000323149;151735;11;;;;30/09/2025 22:15;;;1;0;0;;;3;566358;AGRO;110515;9;AGRO;48345;27891435966361;PESADO;CAIXA;
609235;LIXA MADEIRA 050 C/50pcs              -CARBORUNDUM;I;P;;5273;0000323149;3619088;0000323149;151535;12;;;;30/09/2025 22:15;;;2;0;0;;;3;566352;AGRO;110515;9;AGRO;48345;7894768023110;PESADO;PACOTE;
609236;REGULADOR GAS PQ.COMPLETO MANG.1,25cm        -IMAR;I;P;;4075;0000323149;3619088;0000323149;158525;13;;;;30/09/2025 22:15;;;1;0;0;;;3;566350;AGRO;110515;9;AGRO;48345;37898276630205;PESADO;CAIXA TEMPORARI;
609237;REGULADOR GAS PQ.COMPLETO MANG.1,25cm        -IMAR;I;P;;4075;0000323150;3619088;0000323150;158525;13;;;;30/09/2025 22:15;;;1;0;0;;;1;566350;PAPELAO;110515;9;PAPELAO;48345;37898276630205;PESADO;CAIXA TEMPORARI;
609238;DISJ.CURVA C DIN 1X20A                  TRAMONTINA;I;P;;23091;0000323150;3619088;0000323150;151331;13;;;;30/09/2025 22:15;;;1;0;0;;;1;566353;PAPELAO;110515;9;PAPELAO;48345;27891435094309;PESADO;CAIXA;
609239;ABRAC.FIXA FIO BR.1012 2,5 a 4,0mm    C/10-TRIFIXI;I;P;;7731;0000323150;3619088;0000323150;151222;14;;;;30/09/2025 22:15;;;2;0;0;;;1;566355;PAPELAO;110515;9;PAPELAO;48345;7897442100015;PESADO;CAIXA;
609240;RASPADOR REJUNTE 50mm                    225905-HF;I;P;;18302;0000323150;3619088;0000323150;155660;15;;;;30/09/2025 22:15;;;6;0;0;;;1;566359;PAPELAO;110515;9;PAPELAO;48345;6922711089119;PESADO;PEÇA;
609241;JOELHO 45º ESGOTO 40mm                   611-KRONA;I;P;;10331;0000323150;3619088;0000323150;163498;101;;;;30/09/2025 22:15;;;2;0;0;;;1;566347;PAPELAO;110515;9;PAPELAO;48345;17897801301272;PESADO;CAIXA;
609242;JOELHO 90º ESGOTO 40mm                   616-KRONA;I;P;;10335;0000323150;3619088;0000323150;163453;101;;;;30/09/2025 22:15;;;1;0;0;;;1;566360;PAPELAO;110515;9;PAPELAO;48345;17897801300336;PESADO;CAIXA TEMP 4;
609243;JOELHO 90º ESGOTO 40mm                   616-KRONA;I;P;;10335;0000323151;3619088;0000323151;163453;101;;;;30/09/2025 22:15;;;1;0;0;;;3;566360;AGRO;110515;9;AGRO;48345;17897801300336;PESADO;CAIXA TEMP 4;
609244;PARAF.MAD.CB.CHATA FC RS 3,8x40(RP)ZI  C/500-31612;I;P;;22565;0000323152;3619081;0000323152;154357;6;;;;30/09/2025 22:15;;;1;0;0;;;1;566362;PAPELAO;110515;5;PAPELAO;48346;7892183092254;PESADO;CAIXA;
609245;CONVERTEDOR FERRUGEM 500ml               29424-TF7;I;P;;17738;0000323152;3619081;0000323152;150598;6;;;;30/09/2025 22:15;;;4;0;0;;;1;566369;PAPELAO;110515;5;PAPELAO;48346;7898133950032;PESADO;PEÇA;
609246;PINO MACHO GIGANTE 3P 10A BR.          2055-PERLEX;I;P;;16066;0000323152;3619081;0000323152;157383;7;;;;30/09/2025 22:15;;;2;0;0;;;1;566363;PAPELAO;110515;5;PAPELAO;48346;7891128320551;PESADO;CAIXA TEMP 3;
609247;BUCHA 12                             C/250-TRIFIXI;I;P;;85111;0000323152;3619081;0000323152;151722;11;;;;30/09/2025 22:15;;;1;0;0;;;1;566368;PAPELAO;110515;5;PAPELAO;48346;7897442100381;PESADO;SACO;
609248;ESPACADOR/NIVELADOR 4MM C/100PCS       -NIVELAPISO;I;P;;19779;0000323152;3619081;0000323152;151537;12;;;;30/09/2025 22:15;;;9;0;0;;;1;566364;PAPELAO;110515;5;PAPELAO;48346;7898632212068;PESADO;SACO;
609249;ESPACADOR/NIVELADOR 4MM C/100PCS       -NIVELAPISO;I;P;;19779;0000323153;3619081;0000323153;151537;12;;;;30/09/2025 22:15;;;6;0;0;;;1;566364;PAPELAO;110515;5;PAPELAO;48346;7898632212068;PESADO;SACO;
609250;ESPATULA PVC P/MASSA 07x9cm             230/M-ROMA;I;P;;3603;0000323153;3619081;0000323153;151373;13;;;;30/09/2025 22:15;;;2;0;0;;;1;566367;PAPELAO;110515;5;PAPELAO;48346;17891595000601;PESADO;CAIXA;
609251;ESPATULA CB.PLASTICO 10CM CR.             23210-HF;I;P;;12293;0000323153;3619081;0000323153;151217;14;;;;30/09/2025 22:15;;;12;0;0;;;1;566361;PAPELAO;110515;5;PAPELAO;48346;6922711085227;PESADO;PEÇA;
609252;PREGO C/CAB.22x48                           GERDAU;I;P;;986;0000323153;3619081;0000323153;151277;14;;;;30/09/2025 22:15;;;2;0;0;;;1;566371;PAPELAO;110515;5;PAPELAO;48346;7891738019234;PESADO;KILO;
609253;UNIAO 1/2"METAL                           METALKIT;I;P;;644;0000323153;3619081;0000323153;155501;14;;;;30/09/2025 22:15;;;1;0;0;;;1;566372;PAPELAO;110515;5;PAPELAO;48346;7898914223522;PESADO;CAIXA;
609254;BUCHA 06                            C/1000-TRIFIXI;I;P;;85107;0000323153;3619081;0000323153;150887;16;;;;30/09/2025 22:15;;;1;0;0;;;1;566370;PAPELAO;110515;5;PAPELAO;48346;7897442100343;PESADO;SACO;
609255;ESPATULA PVC P/MASSA 13,5x7CM          1078-COMPEL;I;P;;3629;0000323153;3619081;0000323153;158960;17;;;;30/09/2025 22:15;;;1;0;0;;;1;566365;PAPELAO;110515;5;PAPELAO;48346;17897613512234;PESADO;CAIXA;
609256;ESPATULA PVC P/MASSA 13,5x7CM          1078-COMPEL;I;P;;3629;0000323154;3619081;0000323154;158960;17;;;;30/09/2025 22:15;;;1;0;0;;;3;566365;AGRO;110515;5;AGRO;48346;17897613512234;PESADO;CAIXA;
609257;BUCHA 08                            C/1000-TRIFIXI;I;P;;85109;0000323154;3619081;0000323154;163275;101;;;;30/09/2025 22:15;;;1;0;0;;;3;566366;AGRO;110515;5;AGRO;48346;7897442100367;PESADO;SACO;
609258;PROLONGADOR EXT.CURTA CR.1/2" 40mm   11850E-GARDEN;I;P;;28995;0000323155;3619757;0000323155;150488;6;;;;30/09/2025 22:15;;;20;0;0;;;3;566376;AGRO;110512;5;AGRO;48347;7893308002202;PESADO;PEÇA;
609259;FORMAO CB.MAD.  3/4"                    327034-MAX;I;P;;28588;0000323155;3619757;0000323155;151679;11;;;;30/09/2025 22:15;;;1;0;0;;;3;566373;AGRO;110512;5;AGRO;48347;17897488026710;PESADO;CAIXA;
